movie_id,title,tags
64686,47 Ronin,"base origin 1941 movi japan, ancient japan’ endur tale, epic 3d fantasy-adventur 47 ronin born. keanu reev lead cast kai, outcast join oishi (hiroyuki sanada), leader 47 outcast samurai. togeth seek vengeanc upon treacher overlord kill master banish kind. restor honor homeland, warrior embark upon quest challeng seri trial would destroy ordinari warriors. drama action adventur fantasi japan suicid samurai base true stori samurai sword ronin shogun half breed 3d keanu reev hiroyuki sanada kou shibasaki carl rinsch"
100402,Captain America: The Winter Soldier,"cataclysm event new york avengers, steve rogers, aka captain america live quietli washington, d.c. tri adjust modern world. s.h.i.e.l.d. colleagu come attack, steve becom embroil web intrigu threaten put world risk. join forc black widow, captain america struggl expos ever-widen conspiraci fight profession assassin sent silenc everi turn. full scope villain plot revealed, captain america black widow enlist help new ally, falcon. however, soon find unexpect formid enemy—th winter soldier. action adventur scienc fiction washington d.c. futur shield marvel comic superhero base comic book captain america aftercreditssting duringcreditssting marvel cinemat univers 3d polit thriller chri evan samuel l. jackson scarlett johansson anthoni russo"
10192,Shrek Forever After,"bore domest shrek pact deal-mak rumpelstiltskin get back feel like real ogr again, dupe sent twist version far far away—wher rumpelstiltskin king, ogr hunted, fiona never met—h set restor world reclaim true love. comedi adventur fantasi anim famili ogr 3d mike myer eddi murphi cameron diaz mike mitchel"
158852,Tomorrowland,"bound share destiny, bright, optimist teen burst scientif curios former boy-geniu inventor jade disillusion embark danger-fil mission unearth secret enigmat place somewher time space exist collect memori ""tomorrowland."" adventur famili mysteri scienc fiction inventor apocalyps destini imax dreamer futurist car futurist citi britt robertson georg clooney raffey cassidi brad bird"
177572,Big Hero 6,"special bond develop plus-siz inflat robot baymax, prodigi hiro hamada, team group friend form band high-tech heroes. adventur famili anim action comedi brother brother relationship hero talent reveng best friend anoth dimens robot boy geniu hate aftercreditssting moral dilemma 3d teen superhero dead brother scott adsit ryan potter daniel henney chri william"
82690,Wreck-It Ralph,"wreck-it ralph 9-foot-tall, 643-pound villain arcad video game name fix-it felix jr., game' titular hero fix build ralph destroys. want prove good guy villain, ralph escap game land hero' duty, first-person shooter help game' hero battl alien invaders. later enter sugar rush, kart race game set track made candies, cooki sweets. there, ralph meet vanellop von schweetz learn game face dire threat could affect entir arcade, one ralph may inadvert started. famili anim comedi adventur support group product placement bulli race arcad medal self esteem curios precoci child aftercreditssting duringcreditssting first person shooter glitch carefre video gamer q*bert interrupt wed social reject john c. reilli sarah silverman jack mcbrayer rich moor"
5255,The Polar Express,"doubt young boy take extraordinari train ride north pole, embark journey self-discoveri show wonder life never fade believe. adventur anim famili fantasi santa clau nerd faith gift bell beard north pole chute trestl ticket christma tom hank michael jeter nona gay robert zemecki"
47933,Independence Day: Resurgence,"alway knew come back. use recov alien technology, nation earth collabor immens defens program protect planet. noth prepar us aliens’ advanc unpreced force. ingenu brave men women bring world back brink extinction. action adventur scienc fiction altern histori alien invas liam hemsworth jeff goldblum bill pullman roland emmerich"
10191,How to Train Your Dragon,"son vike leader cusp manhood, shi hiccup horrend haddock iii face rite passage: must kill dragon prove warrior mettle. down fear dragon, realiz longer want destroy it, instead befriend beast – name toothless – much chagrin warrior father fantasi adventur anim famili fli blacksmith arena island night ship train villag forest vike friendship ignor flight nest dragon battl combat well warrior jay baruchel gerard butler craig ferguson chri sander"
296,Terminator 3: Rise of the Machines,"10 year sinc john connor save earth judgment day, live radar, steer clear use anyth skynet trace. is, encount t-x, robot assassin order finish t-1000 started. good thing connor' former nemesis, terminator, back aid now-adult connor … like promised. action thriller scienc fiction save world artifici intellig man vs machin cyborg killer robot sun glass leather jacket nanotechnolog rocket launcher firemen veterinarian fire engin dystopia psychiatrist arnold schwarzenegg nick stahl clair dane jonathan mostow"
118340,Guardians of the Galaxy,"light year earth, 26 year abducted, peter quill find prime target manhunt discov orb want ronan accuser. action scienc fiction adventur marvel comic spaceship space outer space orphan adventur aftercreditssting duringcreditssting marvel cinemat univers chri pratt zoe saldana dave bautista jame gunn"
157336,Interstellar,interstellar chronicl adventur group explor make use newli discov wormhol surpass limit human space travel conquer vast distanc involv interstellar voyage. adventur drama scienc fiction save world artifici intellig father son relationship singl parent nasa expedit wormhol space travel famin black hole dystopia race time quantum mechan spaceship space rescu famili relationship farmhous robot astronaut scientist father daughter relationship singl father farmer space station imax astrophys zero graviti courag time paradox rel matthew mcconaughey jessica chastain ann hathaway christoph nolan
27205,Inception,"cobb, skill thief commit corpor espionag infiltr subconsci target offer chanc regain old life payment task consid impossible: ""inception"", implant anoth person' idea target' subconscious. action thriller scienc fiction mysteri adventur loss lover dream kidnap sleep subconsci heist redempt femal hero leonardo dicaprio joseph gordon-levitt ellen page christoph nolan"
315011,Shin Godzilla,"mind behind evangelion come hit larger life. massive, gill monster emerg deep tear city, govern scrambl save citizens. rag-tag team volunt cut web red tape uncov monster' weak mysteri tie foreign superpower. time side - greatest catastroph ever befal world evolv right eyes. action adventur drama horror scienc fiction monster godzilla giant monster destruct kaiju toyko hiroki hasegawa yutaka takenouchi satomi ishihara hideaki anno"
49051,The Hobbit: An Unexpected Journey,"bilbo baggins, hobbit enjoy quiet life, swept epic quest gandalf grey thirteen dwarv seek reclaim mountain home smaug, dragon. adventur fantasi action riddl elv dwarv orc middle-earth (tolkien) hobbit mountain wizard journey ring goblin courag giant tunnel underground lake buri treasur climb tree invis ancient gnome ian mckellen martin freeman richard armitag peter jackson"
9799,The Fast and the Furious,"domen toretto lo angel street racer suspect mastermind seri big-rig hijackings. undercov cop brian o'conn infiltr toretto' iconoclast crew, fall toretto' sister must choos side: gang lapd. action crime thriller street gang car race undercov auto-tun lo angel car automobil race aftercreditssting duringcreditssting paul walker vin diesel michel rodriguez rob cohen"
4922,The Curious Case of Benjamin Button,"tell stori benjamin button, man start age backward bizarr consequences. fantasi drama thriller mysteri romanc diari navi funer tea travel hospit cate blanchett brad pitt tilda swinton david fincher"
49538,X-Men: First Class,"charl xavier erik lensherr took name professor x magneto, two young men discov power first time. arch-enemies, closest friends, work togeth mutant (some familiar, new), stop greatest threat world ever known. action scienc fiction adventur cia mutant mine marvel comic superhero base comic book superhuman histor fiction nuclear war cuban missil crisi world war iii 1960 jame mcavoy michael fassbend jennif lawrenc matthew vaughn"
